id;name;geoid;geoname;value;datetime
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;30;2024-01-02T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;30;2024-01-02T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;118.08333333333;2024-01-02T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1866.58333333333;2024-01-02T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5366.08333333333;2024-01-02T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6717.5;2024-01-02T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6968.5;2024-01-02T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6790.41666666667;2024-01-02T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6640.16666666667;2024-01-02T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6219;2024-01-02T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3967.66666666667;2024-01-02T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1161.91666666667;2024-01-02T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;36.83333333333;2024-01-02T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9.75;2024-01-02T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9;2024-01-02T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9;2024-01-02T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9;2024-01-02T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8.91666666667;2024-01-02T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9;2024-01-03T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8.16666666667;2024-01-03T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8;2024-01-03T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8;2024-01-03T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8;2024-01-03T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8;2024-01-03T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6.83333333333;2024-01-03T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6;2024-01-03T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;54.83333333333;2024-01-03T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1124.5;2024-01-03T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3278.83333333333;2024-01-03T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4760.16666666667;2024-01-03T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5777.08333333333;2024-01-03T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5894.75;2024-01-03T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5098.33333333333;2024-01-03T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4196.08333333333;2024-01-03T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2518.41666666667;2024-01-03T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;720.66666666667;2024-01-03T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;26.5;2024-01-03T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7.91666666667;2024-01-03T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-03T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7.16666666667;2024-01-03T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-03T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-03T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7;2024-01-04T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;70.33333333333;2024-01-04T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1093;2024-01-04T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2547.91666666667;2024-01-04T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3459.83333333333;2024-01-04T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4266;2024-01-04T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4009.66666666667;2024-01-04T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3698.08333333333;2024-01-04T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2675.33333333333;2024-01-04T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1715.41666666667;2024-01-04T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;595.83333333333;2024-01-04T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;26.5;2024-01-04T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10.83333333333;2024-01-04T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-04T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-04T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10.16666666667;2024-01-04T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-04T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-05T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;75.5;2024-01-05T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2122.08333333333;2024-01-05T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6209.91666666667;2024-01-05T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8365.91666666667;2024-01-05T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8800.08333333333;2024-01-05T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8454.16666666667;2024-01-05T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8659.83333333333;2024-01-05T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7798.25;2024-01-05T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5735.5;2024-01-05T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1883.33333333333;2024-01-05T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;77.75;2024-01-05T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;40.5;2024-01-05T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;38;2024-01-05T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;38;2024-01-05T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37.58333333333;2024-01-05T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37;2024-01-05T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37.33333333333;2024-01-06T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37.08333333333;2024-01-06T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37;2024-01-06T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37;2024-01-06T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37;2024-01-06T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37.08333333333;2024-01-06T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;37.66666666667;2024-01-06T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;19.33333333333;2024-01-06T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;102.16666666667;2024-01-06T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3047.5;2024-01-06T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8656.16666666667;2024-01-06T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10843.41666666667;2024-01-06T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11150.66666666667;2024-01-06T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10973.66666666667;2024-01-06T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10614;2024-01-06T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9902.41666666667;2024-01-06T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6673.33333333333;2024-01-06T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1833.91666666667;2024-01-06T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;95.5;2024-01-06T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;34.75;2024-01-06T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11.41666666667;2024-01-06T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11;2024-01-06T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11;2024-01-06T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11;2024-01-06T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10.83333333333;2024-01-07T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-07T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;93.66666666667;2024-01-07T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2827;2024-01-07T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8631;2024-01-07T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10809.91666666667;2024-01-07T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11478.75;2024-01-07T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11373.25;2024-01-07T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11661.66666666667;2024-01-07T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;11307.91666666667;2024-01-07T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8336.41666666667;2024-01-07T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2484.58333333333;2024-01-07T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;88.25;2024-01-07T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;45;2024-01-07T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;43;2024-01-07T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.91666666667;2024-01-07T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.25;2024-01-07T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.16666666667;2024-01-07T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.16666666667;2024-01-08T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.16666666667;2024-01-08T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.5;2024-01-08T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;42.25;2024-01-08T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;12.66666666667;2024-01-08T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-08T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-08T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;10;2024-01-08T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;133;2024-01-08T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3065.08333333333;2024-01-08T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7385.25;2024-01-08T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9159.58333333333;2024-01-08T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9547.58333333333;2024-01-08T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9363.75;2024-01-08T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9112.16666666667;2024-01-08T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7656.91666666667;2024-01-08T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4576.41666666667;2024-01-08T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1183.66666666667;2024-01-08T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;122.75;2024-01-08T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;102.58333333333;2024-01-08T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;111;2024-01-08T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-08T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-08T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-08T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;110;2024-01-09T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;107.5;2024-01-09T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;163.5;2024-01-09T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1558.91666666667;2024-01-09T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4589.16666666667;2024-01-09T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6022.08333333333;2024-01-09T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6375.58333333333;2024-01-09T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5808.33333333333;2024-01-09T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4879.16666666667;2024-01-09T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3470.16666666667;2024-01-09T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1787.58333333333;2024-01-09T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;468.75;2024-01-09T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;28.75;2024-01-09T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;18.08333333333;2024-01-09T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;17.33333333333;2024-01-09T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;17;2024-01-09T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.91666666667;2024-01-09T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.16666666667;2024-01-09T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.33333333333;2024-01-10T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;17;2024-01-10T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.91666666667;2024-01-10T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.91666666667;2024-01-10T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.58333333333;2024-01-10T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;16.83333333333;2024-01-10T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;17;2024-01-10T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;17;2024-01-10T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;73.66666666667;2024-01-10T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;953;2024-01-10T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2719.33333333333;2024-01-10T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4023.25;2024-01-10T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4699.16666666667;2024-01-10T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4774.33333333333;2024-01-10T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4619.16666666667;2024-01-10T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;4443.41666666667;2024-01-10T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;3435.58333333333;2024-01-10T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;1347.08333333333;2024-01-10T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;107.5;2024-01-10T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;71.33333333333;2024-01-10T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;52.5;2024-01-10T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47.08333333333;2024-01-10T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47.16666666667;2024-01-10T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-10T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;47;2024-01-11T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;44.66666666667;2024-01-11T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;92;2024-01-11T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2049.33333333333;2024-01-11T09:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;5872.91666666667;2024-01-11T10:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;7882.16666666667;2024-01-11T11:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8329.66666666667;2024-01-11T12:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8851.16666666667;2024-01-11T13:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;9218.5;2024-01-11T14:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;8779.41666666667;2024-01-11T15:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;6921.08333333333;2024-01-11T16:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2235.58333333333;2024-01-11T17:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;92.08333333333;2024-01-11T18:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;35.83333333333;2024-01-11T19:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-11T20:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-11T21:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33.08333333333;2024-01-11T22:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-11T23:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T00:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T01:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T02:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T03:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T04:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T05:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T06:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;33;2024-01-12T07:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;108.25;2024-01-12T08:00:00+01:00
1295;Generación T.Real Solar fotovoltaica Península;8741;Península;2499.33333333333;2024-01-12T09:00:00+01:00
